passenger1,passenger2,flightsTogether
13620,11198,7
13620,1977,7
13614,13605,7
13594,13560,7
13594,13557,7
13571,5212,7
13571,8057,7
13571,2588,7
13571,9994,7
13571,7099,7
13571,13564,7
13571,2548,7
13564,183,7
13564,712,7
13560,13557,7
13492,2068,7
13416,13405,7
13365,10802,7
13296,13221,7
13296,42,7
13296,4685,7
13296,5101,7
13296,1591,7
13272,13221,7
13249,4685,7
13249,42,7
13249,13221,7
13249,5101,7
13249,1591,7
13221,712,7
13221,183,7
13215,7877,7
13215,9252,7
13195,13112,7
13194,4899,7
13163,8556,7
13160,8961,7
13160,11290,7
12948,12947,7
12906,6437,7
12899,12881,7
12899,12841,7
12881,12841,7
12862,12144,7
12841,8674,7
12841,8025,7
12815,12813,7
12771,12747,7
12600,628,7
12600,12587,7
12586,12553,7
12582,7209,7
12582,1772,7
12582,7327,7
12574,12508,7
12557,12542,7
12555,11290,7
12552,11562,7
12531,6800,7
12516,10767,7
12506,5643,7
12381,12328,7
12338,12323,7
12323,6591,7
12323,712,7
12323,5201,7
12323,2964,7
12323,183,7
12323,8810,7
12318,7590,7
12301,6027,7
12299,3910,7
12298,8871,7
12248,12244,7
12244,5757,7
12210,12203,7
12195,9956,7
12146,4687,7
12088,9779,7
12088,11376,7
11965,11923,7
11965,11914,7
11965,11930,7
11965,11939,7
11957,7507,7
11957,9441,7
11957,11917,7
11957,11954,7
11948,582,7
11946,11472,7
11939,11930,7
11939,11914,7
11939,11923,7
11938,11922,7
11930,11923,7
11930,11914,7
11923,11914,7
11897,3065,7
11896,3332,7
11885,11868,7
11883,6777,7
11883,1966,7
11876,8030,7
11871,5021,7
11871,1240,7
11871,741,7
11858,9942,7
11847,9179,7
11812,11811,7
11808,10596,7
11807,3665,7
11807,10365,7
11807,993,7
11807,10512,7
11796,11745,7
11767,8704,7
11742,11716,7
11687,9954,7
11686,11633,7
11676,9480,7
11649,9954,7
11587,9540,7
11572,8552,7
11571,8196,7
11571,7593,7
11559,1651,7
11527,3875,7
11513,2035,7
11483,611,7
11450,5380,7
11416,4090,7
11416,954,7
11416,8211,7
11400,7656,7
11388,544,7
11376,9779,7
11376,6394,7
11370,11332,7
11368,157,7
11368,9404,7
11353,11290,7
11332,9712,7
11326,1099,7
11307,1466,7
11296,3361,7
11296,3029,7
11296,1966,7
11282,10784,7
11280,4737,7
11280,9421,7
11280,10024,7
11280,11225,7
11280,8684,7
11276,8406,7
11276,8851,7
11275,556,7
11275,7507,7
11275,1464,7
11275,10975,7
11275,1246,7
11275,1164,7
11275,8165,7
11239,11214,7
11225,10089,7
11225,1747,7
11225,10095,7
11225,4816,7
11225,1860,7
11221,9495,7
11214,10043,7
11211,2964,7
11211,5101,7
11211,8810,7
11211,6591,7
11183,11136,7
11183,11158,7
11183,11180,7
11183,11175,7
11180,11136,7
11180,11158,7
11176,11111,7
11175,11158,7
11175,11136,7
11171,10130,7
11158,11136,7
11142,11114,7
11137,11111,7
11126,3862,7
11099,7288,7
11098,5596,7
11074,2378,7
11073,11027,7
11072,11020,7
11062,10328,7
11046,2378,7
11035,7653,7
11007,4364,7
11007,7579,7
10989,7744,7
10975,4707,7
10975,7507,7
10975,3677,7
10954,7002,7
10954,7327,7
10954,10212,7
10938,2588,7
10938,3955,7
10900,10819,7
10900,10899,7
10899,10819,7
10899,10616,7
10899,10806,7
10862,10112,7
10862,5002,7
10858,9252,7
10850,5538,7
10837,871,7
10833,855,7
10833,8679,7
10833,6113,7
10833,9282,7
10833,167,7
10819,10806,7
10812,5414,7
10812,8348,7
10799,4774,7
10799,6166,7
10796,10716,7
10796,10764,7
10796,10701,7
10796,10719,7
10796,10714,7
10796,10702,7
10796,10785,7
10796,10767,7
10796,10778,7
10795,1812,7
10795,4791,7
10786,4034,7
10785,10701,7
10785,4451,7
10785,382,7
10785,7560,7
10778,10701,7
10778,4451,7
10778,382,7
10778,7560,7
10767,5021,7
10767,1240,7
10767,9466,7
10767,741,7
10767,4451,7
10767,382,7
10767,10701,7
10767,7560,7
10764,7560,7
10764,382,7
10764,10701,7
10762,456,7
10760,7209,7
10758,1562,7
10758,2097,7
10758,8579,7
10758,1678,7
10756,4774,7
10753,482,7
10753,5710,7
10740,3343,7
10737,10727,7
10737,10731,7
10731,8260,7
10731,10727,7
10719,382,7
10719,7560,7
10719,10701,7
10716,10701,7
10716,4451,7
10716,382,7
10716,1822,7
10716,7560,7
10714,7560,7
10714,4451,7
10714,10701,7
10714,382,7
10702,10701,7
10702,7560,7
10702,382,7
10690,870,7
10653,2844,7
10652,10627,7
10644,6529,7
10644,8017,7
10644,10576,7
10631,10627,7
10616,8017,7
10616,855,7
10591,210,7
10585,628,7
10576,6529,7
10576,7502,7
10576,8679,7
10573,6882,7
10550,10509,7
10541,10267,7
10539,511,7
10536,10535,7
10536,9977,7
10536,9777,7
10512,3665,7
10512,10365,7
10509,2068,7
10509,8501,7
10497,1413,7
10478,435,7
10465,953,7
10465,10449,7
10465,6084,7
10461,7832,7
10460,5116,7
10460,4713,7
10458,9991,7
10454,10439,7
10449,10409,7
10446,4567,7
10440,10409,7
10435,7725,7
10433,10414,7
10397,10334,7
10397,10313,7
10397,10371,7
10397,10349,7
10397,10396,7
10397,10322,7
10396,2926,7
10396,10334,7
10396,10349,7
10396,7220,7
10396,10371,7
10396,10322,7
10394,10083,7
10394,4249,7
10394,10352,7
10389,398,7
10377,8048,7
10377,10368,7
10373,6447,7
10373,10325,7
10371,10313,7
10371,4552,7
10371,10334,7
10371,10349,7
10371,10322,7
10368,8961,7
10368,2482,7
10368,10346,7
10368,3278,7
10368,6084,7
10368,2973,7
10368,10325,7
10365,3665,7
10365,993,7
10357,2258,7
10357,10338,7
10357,3513,7
10353,10327,7
10352,10325,7
10352,6447,7
10352,4249,7
10350,3589,7
10350,9258,7
10349,10313,7
10349,10322,7
10349,10334,7
10346,211,7
10346,8961,7
10346,6084,7
10334,1389,7
10334,3573,7
10334,10313,7
10331,10328,7
10328,9127,7
10326,4774,7
10325,9874,7
10322,1389,7
10322,2857,7
10322,10313,7
10313,1641,7
10308,8671,7
10267,9376,7
10267,4170,7
10248,183,7
10243,7859,7
10238,4876,7
10234,8030,7
10216,10212,7
10203,8030,7
10196,2408,7
10128,9540,7
10128,4541,7
10115,9366,7
10112,5002,7
10110,8803,7
10110,9482,7
10107,3741,7
10104,9924,7
10097,9395,7
10095,4917,7
10095,1860,7
10095,4827,7
10095,1747,7
10095,10024,7
10095,10015,7
10089,1860,7
10089,4827,7
10089,4917,7
10089,1747,7
10089,10024,7
10089,10015,7
10067,5111,7
10067,712,7
10067,183,7
10057,6571,7
10024,6208,7
10024,10022,7
10024,10015,7
10024,5748,7
10024,8684,7
10024,4827,7
10022,1860,7
10022,10015,7
10022,1747,7
10017,4010,7
10017,6987,7
10017,6548,7
10017,7679,7
10015,8684,7
9997,9761,7
9997,6777,7
9997,75,7
9994,7099,7
9994,2548,7
9994,5754,7
9994,2588,7
9994,8057,7
9994,9540,7
9994,5212,7
9992,8427,7
9992,1030,7
9992,9988,7
9991,9247,7
9988,6050,7
9987,6523,7
9977,8299,7
9977,1321,7
9968,2719,7
9954,9906,7
9954,391,7
9954,7951,7
9924,2504,7
9874,6447,7
9874,7505,7
9874,8158,7
9874,7243,7
9862,5009,7
9862,7832,7
9856,8258,7
9856,2251,7
9833,8501,7
9833,2068,7
9828,288,7
9822,9810,7
9822,9482,7
9810,4881,7
9793,9784,7
9777,6138,7
9777,3112,7
9777,9758,7
9777,7919,7
9777,9703,7
9777,3663,7
9777,3243,7
9770,9751,7
9769,2323,7
9766,4541,7
9761,4359,7
9755,5942,7
9752,288,7
9752,2851,7
9752,1246,7
9749,6532,7
9738,9576,7
9703,760,7
9703,7853,7
9700,392,7
9700,5330,7
9700,9645,7
9699,392,7
9699,9645,7
9688,8704,7
9686,9672,7
9684,9618,7
9676,9665,7
9665,5096,7
9664,9618,7
9659,6987,7
9653,9171,7
9653,7995,7
9653,7327,7
9649,9610,7
9645,5522,7
9645,1715,7
9645,2231,7
9645,191,7
9645,6729,7
9645,7209,7
9645,2945,7
9645,2024,7
9645,4820,7
9636,3488,7
9634,9601,7
9634,300,7
9620,4449,7
9620,5683,7
9620,1982,7
9619,5683,7
9600,9062,7
9600,5009,7
9600,6591,7
9600,7832,7
9598,6478,7
9598,9522,7
9598,9562,7
9592,9575,7
9586,3466,7
9540,8810,7
9540,712,7
9540,7661,7
9540,183,7
9540,7162,7
9532,2030,7
9522,6113,7
9522,4170,7
9522,9282,7
9522,5081,7
9522,2201,7
9513,8511,7
9513,8040,7
9511,9501,7
9507,9505,7
9505,926,7
9505,446,7
9505,9366,7
9500,5575,7
9495,9127,7
9493,4827,7
9482,9453,7
9480,9046,7
9466,9410,7
9445,8271,7
9441,9410,7
9441,4707,7
9441,1218,7
9421,6208,7
9421,5748,7
9404,157,7
9395,9331,7
9395,9359,7
9385,9359,7
9385,9331,7
9381,6758,7
9380,9376,7
9369,9331,7
9369,9359,7
9366,9340,7
9366,446,7
9366,9363,7
9366,926,7
9359,1747,7
9359,9331,7
9359,8684,7
9357,264,7
9355,139,7
9355,3889,7
9340,8566,7
9340,8078,7
9324,1955,7
9324,1337,7
9300,8808,7
9298,9201,7
9294,1115,7
9294,1352,7
9282,3021,7
9282,7162,7
9282,9223,7
9280,1947,7
9271,8006,7
9271,8562,7
9271,3837,7
9271,8584,7
9258,167,7
9258,7162,7
9258,9223,7
9258,855,7
9253,8831,7
9252,9212,7
9247,137,7
9227,8838,7
9225,3934,7
9177,2702,7
9171,7995,7
9152,8348,7
9127,1673,7
9101,2857,7
9101,5634,7
9101,8552,7
9098,3802,7
9098,5544,7
9098,9044,7
9098,5546,7
9083,9028,7
9077,7593,7
9069,92,7
9069,5546,7
9069,9057,7
9069,9030,7
9068,258,7
9068,1769,7
9068,8519,7
9068,7373,7
9068,9057,7
9066,4451,7
9066,1715,7
9066,4820,7
9066,6729,7
9066,2231,7
9066,5503,7
9066,382,7
9066,5522,7
9066,7560,7
9066,191,7
9063,2097,7
9063,1164,7
9063,7507,7
9063,8165,7
9063,556,7
9063,1246,7
9058,9049,7
9058,5612,7
9057,3078,7
9057,4543,7
9055,6548,7
9053,1403,7
9049,6030,7
9014,392,7
9014,1849,7
9000,8956,7
8995,8983,7
8995,8986,7
8995,8979,7
8995,8960,7
8995,8904,7
8988,8981,7
8988,350,7
8986,8956,7
8986,8983,7
8986,8960,7
8986,8969,7
8986,8979,7
8986,8904,7
8983,8904,7
8983,8960,7
8983,4034,7
8983,8969,7
8979,8960,7
8979,8904,7
8979,8969,7
8969,8965,7
8969,8904,7
8969,8960,7
8965,8920,7
8964,2385,7
8961,6441,7
8961,2482,7
8961,3590,7
8961,8441,7
8960,8948,7
8960,3175,7
8960,8945,7
8960,8904,7
8927,1609,7
8912,210,7
8912,7809,7
8912,1762,7
8910,7756,7
8895,8562,7
8871,4816,7
8871,8810,7
8851,4945,7
8837,8642,7
8835,7859,7
8824,5572,7
8824,6480,7
8818,3798,7
8810,2588,7
8808,8609,7
8803,2612,7
8803,5538,7
8803,6051,7
8803,8591,7
8775,7860,7
8775,2482,7
8775,8363,7
8775,2973,7
8763,2548,7
8758,8754,7
8747,8722,7
8732,2861,7
8729,8262,7
8729,6560,7
8729,8260,7
8729,2945,7
8729,2345,7
8729,4774,7
8729,2354,7
8729,1637,7
8729,2024,7
8704,7319,7
8684,6208,7
8684,83,7
8684,5748,7
8684,8656,7
8684,3963,7
8679,5533,7
8679,3090,7
8679,8584,7
8671,3238,7
8671,798,7
8662,8471,7
8644,620,7
8642,905,7
8642,5319,7
8624,8609,7
8596,3090,7
8596,2544,7
8596,6447,7
8596,3117,7
8596,3837,7
8595,1218,7
8595,4707,7
8594,6409,7
8590,1417,7
8590,3558,7
8587,8572,7
8584,3078,7
8584,8006,7
8584,4170,7
8584,6113,7
8584,2201,7
8584,7747,7
8584,8519,7
8579,1678,7
8579,2097,7
8579,4502,7
8579,8511,7
8579,2068,7
8574,2437,7
8566,8552,7
8563,6050,7
8562,479,7
8562,7747,7
8562,8006,7
8562,3078,7
8562,4170,7
8562,8519,7
8557,8519,7
8557,2728,7
8556,5101,7
8556,8552,7
8556,6733,7
8556,5634,7
8552,5101,7
8552,6733,7
8552,5201,7
8544,8521,7
8544,8501,7
8542,4514,7
8529,139,7
8529,3889,7
8519,2544,7
8519,8257,7
8519,8006,7
8519,3223,7
8514,7834,7
8511,8040,7
8501,2068,7
8485,8411,7
8485,8402,7
8485,8403,7
8471,8045,7
8461,8089,7
8461,8007,7
8461,5795,7
8446,356,7
8446,183,7
8445,6013,7
8445,5055,7
8427,1030,7
8427,3970,7
8427,6136,7
8424,7076,7
8424,5696,7
8424,3432,7
8420,6344,7
8411,2939,7
8411,5668,7
8411,6052,7
8411,4627,7
8411,4249,7
8411,8402,7
8411,3418,7
8411,2886,7
8411,5490,7
8411,3590,7
8411,6813,7
8411,8068,7
8411,8037,7
8406,1966,7
8406,3361,7
8406,6777,7
8403,8402,7
8399,7671,7
8389,2462,7
8373,8326,7
8368,4816,7
8368,4675,7
8363,3278,7
8363,1677,7
8363,6447,7
8355,7835,7
8353,2926,7
8353,7820,7
8353,7866,7
8353,3503,7
8353,1646,7
8353,7868,7
8353,7872,7
8353,3590,7
8353,7605,7
8353,3735,7
8350,7508,7
8350,756,7
8350,4384,7
8348,5414,7
8299,4632,7
8295,8289,7
8293,8291,7
8289,1646,7
8289,7605,7
8289,7039,7
8289,7082,7
8289,8190,7
8289,3278,7
8277,6084,7
8268,2861,7
8266,4728,7
8262,2024,7
8262,2945,7
8262,2354,7
8262,2345,7
8260,2024,7
8260,2345,7
8260,2354,7
8260,2945,7
8258,1723,7
8257,6584,7
8257,8006,7
8257,5612,7
8257,258,7
8257,3090,7
8251,4338,7
8246,7551,7
8245,8213,7
8232,8202,7
8211,954,7
8211,4090,7
8209,7039,7
8209,7872,7
8209,7866,7
8209,7820,7
8209,1208,7
8209,5789,7
8209,6813,7
8209,1646,7
8209,3278,7
8209,3503,7
8209,3590,7
8197,6289,7
8197,3519,7
8196,7593,7
8194,4584,7
8194,5016,7
8194,4364,7
8190,4249,7
8190,625,7
8190,2857,7
8190,8158,7
8190,3330,7
8190,3503,7
8190,3735,7
8190,7866,7
8190,8132,7
8190,3418,7
8190,7872,7
8190,901,7
8190,2906,7
8190,95,7
8190,7685,7
8171,8137,7
8167,4746,7
8167,8119,7
8165,8114,7
8165,1343,7
8165,1246,7
8165,5459,7
8165,288,7
8158,4468,7
8158,7605,7
8158,3418,7
8158,6447,7
8158,5411,7
8158,2776,7
8158,6750,7
8158,3503,7
8158,6707,7
8149,8117,7
8149,942,7
8146,1544,7
8146,7068,7
8132,3169,7
8128,1747,7
8121,701,7
8121,760,7
8106,6460,7
8101,363,7
8093,4627,7
8093,8089,7
8093,6418,7
8093,8073,7
8093,4983,7
8093,8007,7
8093,6447,7
8089,5668,7
8089,8073,7
8089,1613,7
8089,5795,7
8078,8019,7
8073,8007,7
8068,5490,7
8068,2939,7
8068,6418,7
8068,2886,7
8057,7099,7
8057,5212,7
8057,2588,7
8048,3286,7
8048,1917,7
8048,7243,7
8048,2068,7
8045,6036,7
8045,1493,7
8045,2323,7
8045,8024,7
8037,2886,7
8037,2939,7
8037,5490,7
8037,5789,7
8037,3590,7
8037,6418,7
8030,5438,7
8024,4444,7
8024,3077,7
8013,5435,7
8010,2185,7
8007,5795,7
8007,5668,7
8007,1613,7
8006,3078,7
8006,258,7
8006,3223,7
8006,7919,7
7983,7902,7
7919,7162,7
7919,4056,7
7902,5653,7
7899,5080,7
7898,6729,7
7898,7560,7
7898,382,7
7898,4451,7
7898,191,7
7898,1715,7
7898,5522,7
7898,4820,7
7898,5503,7
7898,2231,7
7896,7860,7
7890,7813,7
7877,4827,7
7872,5509,7
7872,1677,7
7872,5482,7
7872,7082,7
7872,7605,7
7872,3278,7
7872,5411,7
7872,2776,7
7872,2926,7
7872,7039,7
7872,5423,7
7872,1635,7
7868,441,7
7868,3503,7
7868,3590,7
7868,2926,7
7868,3093,7
7866,5482,7
7866,5411,7
7866,7605,7
7866,5423,7
7866,1677,7
7866,7082,7
7866,2926,7
7866,7039,7
7866,1635,7
7866,3278,7
7866,5509,7
7860,2482,7
7844,7711,7
7837,7835,7
7837,5093,7
7832,6591,7
7832,5009,7
7832,435,7
7825,2437,7
7825,5096,7
7820,6813,7
7820,6294,7
7820,2926,7
7820,7082,7
7820,7662,7
7820,1208,7
7820,5789,7
7820,3330,7
7810,92,7
7810,6805,7
7810,7643,7
7810,1389,7
7801,1562,7
7799,4850,7
7789,7718,7
7774,7759,7
7770,7318,7
7770,7746,7
7765,1052,7
7747,2544,7
7747,3837,7
7747,5533,7
7744,4854,7
7727,7347,7
7721,5111,7
7721,183,7
7721,712,7
7718,419,7
7710,1977,7
7700,1055,7
7696,848,7
7693,7641,7
7685,5482,7
7685,7662,7
7685,7602,7
7680,7613,7
7679,7677,7
7679,6548,7
7679,4010,7
7679,6987,7
7662,3330,7
7662,3590,7
7662,95,7
7662,7602,7
7662,2776,7
7662,5789,7
7662,1208,7
7662,2906,7
7662,6813,7
7662,901,7
7662,5509,7
7662,3503,7
7662,625,7
7662,4468,7
7662,5411,7
7661,5101,7
7661,4685,7
7661,1591,7
7661,42,7
7661,5754,7
7645,3292,7
7645,7629,7
7645,4550,7
7640,2150,7
7636,1321,7
7624,2684,7
7612,2076,7
7611,6043,7
7605,2906,7
7605,2926,7
7605,625,7
7605,95,7
7605,901,7
7605,3330,7
7605,7602,7
7605,3503,7
7605,3093,7
7600,7568,7
7590,1429,7
7579,4217,7
7579,4364,7
7579,2532,7
7579,5016,7
7575,7543,7
7575,7550,7
7560,1849,7
7560,3618,7
7560,5503,7
7560,5522,7
7560,392,7
7560,4820,7
7560,6729,7
7560,7209,7
7560,4034,7
7560,3064,7
7560,2231,7
7560,191,7
7550,7543,7
7540,3367,7
7526,6181,7
7520,5356,7
7507,1464,7
7507,3677,7
7506,5942,7
7505,4249,7
7476,7463,7
7476,1436,7
7476,7433,7
7463,7433,7
7451,1240,7
7451,3615,7
7433,5978,7
7429,6548,7
7418,2392,7
7418,6689,7
7393,6857,7
7381,953,7
7373,1769,7
7373,3837,7
7364,2476,7
7349,1246,7
7327,7002,7
7327,7209,7
7243,4552,7
7243,2068,7
7243,3286,7
7222,6622,7
7220,5253,7
7209,2354,7
7209,1772,7
7209,4774,7
7209,4451,7
7209,382,7
7209,6560,7
7191,627,7
7172,7120,7
7172,4213,7
7162,855,7
7162,5056,7
7162,3589,7
7118,5012,7
7118,3666,7
7099,356,7
7099,2588,7
7099,1591,7
7099,2548,7
7098,7076,7
7094,7002,7
7082,3278,7
7082,6813,7
7082,3503,7
7082,1208,7
7082,3590,7
7082,5789,7
7076,2489,7
7076,1041,7
7076,1378,7
7068,534,7
7068,7034,7
7068,2185,7
7064,6258,7
7064,2910,7
7039,6750,7
6993,6903,7
6987,4010,7
6987,6548,7
6987,6001,7
6983,5073,7
6972,6962,7
6972,3758,7
6956,6908,7
6956,6927,7
6956,6930,7
6946,5564,7
6937,3642,7
6931,3734,7
6931,3405,7
6930,3102,7
6930,6908,7
6930,6927,7
6927,6908,7
6898,6855,7
6898,6897,7
6898,6809,7
6898,6870,7
6897,4969,7
6897,2294,7
6897,6809,7
6896,6069,7
6896,6878,7
6896,6836,7
6893,6077,7
6893,6858,7
6889,6832,7
6889,6874,7
6885,6824,7
6884,6848,7
6879,6860,7
6878,6827,7
6874,6832,7
6874,3560,7
6874,477,7
6870,4969,7
6870,6809,7
6870,2294,7
6864,6858,7
6860,3930,7
6857,6725,7
6855,2294,7
6855,4969,7
6855,6809,7
6855,6825,7
6854,6825,7
6853,6825,7
6853,4674,7
6853,4373,7
6836,3544,7
6829,6814,7
6827,6069,7
6827,5977,7
6827,5966,7
6827,258,7
6823,6050,7
6813,4850,7
6813,2960,7
6813,1635,7
6810,3275,7
6809,6017,7
6809,5481,7
6805,5544,7
6805,6061,7
6783,1678,7
6783,2097,7
6783,288,7
6783,1343,7
6783,1246,7
6777,5096,7
6776,1982,7
6776,5096,7
6773,5596,7
6764,1196,7
6750,3278,7
6750,5423,7
6733,5201,7
6733,5101,7
6730,3925,7
6729,4034,7
6729,4451,7
6729,382,7
6729,392,7
6729,1849,7
6707,1677,7
6668,6622,7
6666,2605,7
6591,4047,7
6591,2588,7
6591,5009,7
6585,3293,7
6584,6339,7
6580,6572,7
6560,5522,7
6560,1715,7
6560,2345,7
6560,4820,7
6560,2945,7
6560,2024,7
6548,1378,7
6548,4010,7
6523,6507,7
6522,1378,7
6515,5238,7
6507,6338,7
6478,6453,7
6478,6474,7
6460,4939,7
6460,6434,7
6447,3367,7
6447,732,7
6447,3503,7
6447,4983,7
6447,2201,7
6447,5490,7
6447,1475,7
6447,1053,7
6447,1254,7
6447,2886,7
6447,5668,7
6447,1244,7
6447,6441,7
6447,2939,7
6447,3117,7
6447,1677,7
6447,3477,7
6441,281,7
6418,5787,7
6418,1053,7
6418,3477,7
6418,5989,7
6418,732,7
6418,4627,7
6418,1244,7
6418,4983,7
6416,2916,7
6372,3902,7
6365,3119,7
6338,5332,7
6338,1733,7
6338,5869,7
6323,5007,7
6321,3242,7
6294,6242,7
6293,6208,7
6289,5233,7
6261,3451,7
6242,5668,7
6242,5819,7
6208,4737,7
6180,3112,7
6160,2601,7
6159,2516,7
6114,6111,7
6113,2065,7
6113,3021,7
6113,3090,7
6097,5423,7
6097,975,7
6096,6064,7
6096,6001,7
6096,6063,7
6096,6075,7
6096,6071,7
6096,3544,7
6096,6049,7
6096,6017,7
6096,6016,7
6096,6039,7
6096,6047,7
6096,6069,7
6093,1484,7
6086,1825,7
6084,2251,7
6084,92,7
6084,6061,7
6084,4715,7
6084,6060,7
6084,5737,7
6084,1078,7
6077,6064,7
6077,6047,7
6077,3544,7
6077,6001,7
6077,6075,7
6077,6063,7
6077,6049,7
6077,6069,7
6077,6039,7
6077,6017,7
6077,6071,7
6077,6016,7
6075,6017,7
6075,6047,7
6075,6064,7
6075,6039,7
6075,6016,7
6075,6069,7
6075,6001,7
6075,6049,7
6075,6063,7
6075,6071,7
6071,6064,7
6071,6017,7
6071,6049,7
6071,2773,7
6071,6016,7
6071,6001,7
6071,6047,7
6071,6063,7
6071,5440,7
6071,6039,7
6069,6063,7
6069,6001,7
6069,6047,7
6069,6039,7
6069,6049,7
6069,4990,7
6069,6064,7
6069,6017,7
6069,5440,7
6069,5966,7
6069,6016,7
6064,4674,7
6064,5443,7
6064,6049,7
6064,3576,7
6064,3544,7
6064,2759,7
6064,6016,7
6064,6047,7
6063,6049,7
6063,4316,7
6063,5491,7
6063,2294,7
6063,5481,7
6063,6016,7
6063,3544,7
6063,4969,7
6063,6047,7
6063,5443,7
6063,2759,7
6063,3576,7
6063,4674,7
6063,6001,7
6060,5416,7
6053,2108,7
6053,4689,7
6053,6024,7
6053,4823,7
6051,2612,7
6051,6023,7
6050,1444,7
6049,6017,7
6049,6047,7
6049,6039,7
6049,6001,7
6049,6016,7
6047,6039,7
6047,1884,7
6047,3576,7
6047,5494,7
6047,6001,7
6047,4674,7
6047,2759,7
6047,6016,7
6047,6017,7
6047,4607,7
6039,5443,7
6039,4316,7
6039,2294,7
6039,4674,7
6039,4969,7
6039,3544,7
6039,2759,7
6039,3576,7
6039,5491,7
6039,6016,7
6039,5481,7
6039,6001,7
6032,1462,7
6030,4165,7
6027,5420,7
6020,2886,7
6020,4395,7
6020,5989,7
6017,3576,7
6017,5443,7
6017,2759,7
6017,6001,7
6017,4674,7
6017,6016,7
6017,3544,7
6016,6001,7
6013,1343,7
6013,1464,7
6010,5456,7
6004,5420,7
6001,4990,7
6001,5769,7
5997,5978,7
5993,5954,7
5993,5977,7
5993,5966,7
5989,5766,7
5989,1569,7
5989,5795,7
5989,2939,7
5989,5949,7
5989,5490,7
5982,5907,7
5982,5919,7
5978,5922,7
5978,5800,7
5978,5775,7
5977,5769,7
5977,5964,7
5966,5964,7
5966,5769,7
5964,5954,7
5962,2516,7
5962,5959,7
5962,5866,7
5962,5905,7
5959,5545,7
5959,5905,7
5954,5744,7
5954,5706,7
5954,5798,7
5949,5911,7
5946,2556,7
5944,4404,7
5944,2786,7
5927,1608,7
5927,5793,7
5923,5779,7
5922,5792,7
5922,2501,7
5920,1740,7
5919,5907,7
5912,2620,7
5911,5787,7
5911,5795,7
5911,3330,7
5911,1569,7
5911,5766,7
5905,1769,7
5885,1994,7
5885,2062,7
5867,3172,7
5867,3650,7
5867,3405,7
5867,2323,7
5866,821,7
5819,4627,7
5812,1831,7
5812,1246,7
5812,592,7
5800,2780,7
5798,1865,7
5795,5777,7
5795,1613,7
5795,2886,7
5795,5668,7
5793,1608,7
5793,5736,7
5793,5708,7
5792,2501,7
5792,2556,7
5789,2926,7
5789,5766,7
5789,5423,7
5789,4249,7
5789,3418,7
5789,1635,7
5788,5734,7
5788,5771,7
5787,5596,7
5787,5777,7
5787,2886,7
5779,5731,7
5779,5743,7
5771,5761,7
5771,5724,7
5771,2993,7
5771,3120,7
5771,5769,7
5771,2734,7
5769,5734,7
5767,5716,7
5766,1569,7
5766,2886,7
5766,5711,7
5766,5755,7
5761,5734,7
5760,3367,7
5755,5748,7
5748,4737,7
5748,4917,7
5747,435,7
5746,1337,7
5744,2734,7
5741,5725,7
5738,1326,7
5737,211,7
5734,3120,7
5734,5724,7
5733,5705,7
5733,5719,7
5733,1381,7
5731,3024,7
5710,482,7
5706,3120,7
5696,3432,7
5696,2489,7
5696,1378,7
5696,1041,7
5686,3226,7
5683,4449,7
5672,5652,7
5671,1016,7
5668,5544,7
5668,3278,7
5668,5423,7
5653,4737,7
5644,3802,7
5635,5465,7
5620,5612,7
5596,4627,7
5592,5586,7
5589,5525,7
5584,5509,7
5584,2857,7
5574,5545,7
5572,187,7
5560,5530,7
5560,4541,7
5546,3356,7
5546,3286,7
5544,4552,7
5544,905,7
5533,1769,7
5533,2201,7
5530,371,7
5522,1849,7
5522,4451,7
5522,2354,7
5522,382,7
5522,392,7
5522,4774,7
5522,4034,7
5518,2504,7
5509,4627,7
5503,2090,7
5500,4373,7
5499,5426,7
5499,2941,7
5499,5432,7
5499,5436,7
5499,5414,7
5499,5448,7
5498,1337,7
5498,5423,7
5498,5464,7
5498,5486,7
5498,5478,7
5498,1484,7
5497,4982,7
5495,5401,7
5495,5421,7
5495,5419,7
5494,4607,7
5494,4373,7
5494,1884,7
5491,477,7
5491,4674,7
5491,3576,7
5491,3544,7
5490,4700,7
5490,5484,7
5490,5468,7
5490,5416,7
5487,2485,7
5486,2867,7
5486,5423,7
5484,5416,7
5484,5456,7
5483,5410,7
5482,901,7
5482,625,7
5482,95,7
5482,5411,7
5482,3418,7
5482,3330,7
5482,4249,7
5482,2857,7
5482,3735,7
5482,3503,7
5482,2906,7
5481,3576,7
5481,3544,7
5481,4674,7
5479,5412,7
5479,5466,7
5479,5458,7
5479,5435,7
5479,2717,7
5478,2867,7
5478,5423,7
5468,5416,7
5468,5456,7
5467,3670,7
5466,5412,7
5466,5435,7
5466,5458,7
5464,2867,7
5464,5423,7
5463,5459,7
5463,5446,7
5460,5450,7
5459,1246,7
5459,556,7
5459,942,7
5459,3677,7
5459,1678,7
5458,5412,7
5458,1696,7
5458,5435,7
5456,4339,7
5456,5416,7
5450,4632,7
5448,5414,7
5448,5426,7
5448,5436,7
5448,5423,7
5448,5432,7
5446,4353,7
5443,3576,7
5443,4674,7
5443,2294,7
5443,3544,7
5443,4969,7
5440,4373,7
5440,2773,7
5438,4364,7
5436,5432,7
5436,5426,7
5436,5414,7
5432,5426,7
5432,5414,7
5431,5429,7
5431,5423,7
5429,5404,7
